contact_id;address_line1;address_line2;locality;region;postcode;country;phone_no;email
2089;Szonja sétány 60. 26. emelet;;Baja;Bács-Kiskun;9054;HU;-1686;jdhedden@hotmail.com
2090;Zsombor lakótelep 25.;;Veszprém;Veszprém;9054;HU;-4680;daveewart@msn.com
2091;Deák dûlõút 041.;;Budapest;Pest;9054;HU;-8294;uqmcolyv@sbcglobal.net
2092;Végh erdõsor 554.;;Budapest;Pest;9054;HU;-10445;jdray@hotmail.com
2093;Máté sétaút 1.;;Salgótarján;Nógrád;9054;HU;-4198;caidaperl@optonline.net
2094;Szabó fasor 9. 79. ajtó;;Budapest;Pest;9054;HU;-1848;hwestiii@hotmail.com
2095;Maja erdõsor 45.;;Debrecen;Hajdú-Bihar;9054;HU;-10099;blixem@live.com
2096;Jónás köz 7. 23. emelet;;Budapest;Pest;9054;HU;-1533;heckerman@aol.com
2097;Mészáros lejtõ 5. 07. emelet;;Budapest;Pest;9054;HU;-7289;phyruxus@aol.com
2098;Székely sétány 16. 58. ajtó;;Budapest;Pest;9054;HU;-2176;sbmrjbr@verizon.net
2099;Ádám mélyút 82. 23. ajtó;;Salgótarján;Nógrád;9054;HU;-6664;mbswan@gmail.com
2100;Antal forduló 751. 38. emelet;;Szekszárd;Tolna;9054;HU;-3093;stakasa@sbcglobal.net
2101;Barnabás erdõsor 21. 73. emelet;;Budapest;Pest;9054;HU;-10069;sriha@msn.com
2102;Bendegúz körönd 077.;;Tatabánya;Komárom-Esztergom;9054;HU;-8416;bwcarty@outlook.com
2103;Vince körönd 69.;;Budapest;Pest;9054;HU;-9272;stinson@comcast.net
2104;Áron árok 8. 84. ajtó;;Sellye;Baranya;9054;HU;-8437;djupedal@hotmail.com
2105;Faragó turistaút 70.;;Sopron;Gyõr-Moson-Sopron;9054;HU;-6900;kuparine@optonline.net
2106;Kerekes kert 72.;;Tatabánya;Komárom-Esztergom;9054;HU;-1797;barnett@att.net
2107;Mészáros út 1.;;Tatabánya;Komárom-Esztergom;9054;HU;-8388;ryanshaw@outlook.com
2108;Máté határút 2.;;Budapest;Pest;9054;HU;-2500;aracne@mac.com
2109;Vincze átjáró 82.;;Budapest;Pest;9054;HU;-5478;mccurley@me.com
2110;Adél ösvény 620.;;Kaposvár;Somogy;9054;HU;-3625;emmanuel@att.net
2111;Zsolt mélyút 093. 74. ajtó;;Budapest;Pest;9054;HU;-3095;lishoy@gmail.com
2112;Gál híd 59. 51. ajtó;;Balatonfüred;Veszprém;9054;HU;-6546;delpino@optonline.net
2113;Olívia sétaút 17.;;Budapest;Pest;9054;HU;-1967;arnold@att.net
2114;Zétény sétaút 1.;;Budapest;Pest;9054;HU;-6553;specprog@att.net
2115;Borbély park 23. 78. ajtó;;Nyíregyháza;Szabolcs-Szatmár-Bereg;9054;HU;-6120;draper@yahoo.ca
2116;Balla tér 55.;;Salgótarján;Nógrád;9054;HU;-4135;gfxguy@att.net
2117;Végh játszótér 1.;;Budapest;Pest;9054;HU;-5897;osaru@comcast.net
2118;Martina fasor 5.;;Budapest;Pest;9054;HU;-8726;mgreen@att.net
2119;Pintér országút 19. 09. ajtó;;Budapest;Pest;9054;HU;-8685;squirrel@aol.com
2120;Faragó köz 086.;;Hódmezõvásárhely;Csongrád;9054;HU;-5591;dbanarse@hotmail.com
2121;László rakpart 0. 95. emelet;;Budapest;Pest;9054;HU;-6303;singer@yahoo.com
2122;Noel ösvény 14.;;Szerencs;Borsod-Abaúj-Zemplén;9054;HU;-5837;devphil@sbcglobal.net
2123;Dalma turistaút 13. 57. ajtó;;Budapest;Pest;9054;HU;-6377;anicolao@outlook.com
2124;Mihály erdõsor 25. 73. ajtó;;Budapest;Pest;9054;HU;-6725;knorr@yahoo.com
2125;Gréta út 227. 52. ajtó;;Gyõr;Tolna;9054;HU;-8296;tfinniga@icloud.com
2126;Pál fasor 24. 25. emelet;;Hajdúszoboszló;Hajdú-Bihar;9054;HU;-9935;dbrobins@verizon.net
2127;Orbán lejáró 31.;;Budapest;Pest;9054;HU;-8931;frosal@sbcglobal.net
2128;Milán rakpart 778.;;Budapest;Pest;9054;HU;-2913;kingjoshi@me.com
2129;Kíra orom 15. 29. emelet;;Budapest;Pest;9054;HU;-9789;dgatwood@mac.com
2130;Evelin part 49.;;Érd;Pest;9054;HU;-4760;gfody@live.com
2131;Barna lejtõ 35. 83. ajtó;;Budapest;Pest;9054;HU;-4505;naupa@mac.com
2132;Marianna sétány 9.;;Budapest;Pest;9054;HU;-8000;world@sbcglobal.net
2133;Dorián átjáró 677. 91. emelet;;Budapest;Pest;9054;HU;-7532;chaffar@optonline.net
2134;Dobos átjáró 39.;;Székesfehérvár;Fejér;9054;HU;-2125;dpitts@yahoo.com
2135;Géza udvar 4.;;Hódmezõvásárhely;Csongrád;9054;HU;-4716;seebs@gmail.com
2136;Budai lejáró 766. 06. emelet;;Hódmezõvásárhely;Csongrád;9054;HU;-5455;mccurley@sbcglobal.net
2137;Erzsébet köz 4. 84. emelet;;Érd;Pest;9054;HU;-9188;keiji@verizon.net
2138;Fábián turistaút 26. 57. ajtó;;Kapuvár;Gyõr-Moson-Sopron;9054;HU;-1480;isotopian@att.net
2139;Oláh játszótér 41. 53. ajtó;;Budapest;Pest;9054;HU;-9418;kramulous@msn.com
2140;Bodnár sétány 588. 11. emelet;;Érd;Pest;9054;HU;-7951;amaranth@att.net
2141;Katalin kert 13. 03. ajtó;;Gyõr;Tolna;9054;HU;-8251;sinkou@yahoo.com
2142;Székely árok 07.;;Budapest;Pest;9054;HU;-9211;burns@aol.com
2143;Török játszótér 697. 54. ajtó;;Szekszárd;Tolna;9054;HU;-4463;openldap@yahoo.ca
2144;Áron útja 12.;;Debrecen;Hajdú-Bihar;9054;HU;-7748;kramulous@yahoo.ca
2145;Kozma ösvény 669. 87. ajtó;;Hajdúszoboszló;Hajdú-Bihar;9054;HU;-7378;miami@live.com
2146;Kiss átjáró 85.;;Heves;Heves;9054;HU;-7407;bradl@optonline.net
2147;Farkas lejáró 93.;;Füzesabony;Heves;9054;HU;-2091;heine@aol.com
2148;Albert lejtõ 719. 56. emelet;;Szombathely;Pest;9054;HU;-6764;hedwig@comcast.net
2149;Kovács lakótelep 115. 80. ajtó;;Csurgó;Somogy;9054;HU;-4692;bmidd@gmail.com
2150;Benedek lépcsõ 8. 67. emelet;;Budapest;Pest;9054;HU;-2906;andersbr@verizon.net
2151;Vincze sugárút 05.;;Budapest;Pest;9054;HU;-9612;stomv@hotmail.com
2152;János rakpart 42.;;Budapest;Pest;9054;HU;-3253;bigmauler@gmail.com
2153;Beatrix kert 6. 32. emelet;;Budapest;Pest;9054;HU;-2864;stakasa@gmail.com
2154;Török átjáró 39. 34. emelet;;Budapest;Pest;9054;HU;-2752;gordonjcp@verizon.net
2155;Takács liget 925.;;Budapest;Pest;9054;HU;-2694;gavinls@live.com
2156;Kristóf udvar 89.;;Lenti;Zala;9054;HU;-5535;luvirini@live.com
2157;István körút 9.;;Pásztó;Nógrád;9054;HU;-6622;manuals@sbcglobal.net
2158;Balázs utca 330.;;Budapest;Pest;9054;HU;-5383;jbryan@hotmail.com
2159;Nikoletta körút 27.;;Budapest;Pest;9054;HU;-7287;smcnabb@me.com
2160;Rudolf utca 413. 75. ajtó;;Gyõr;Tolna;9054;HU;-7355;terjesa@outlook.com
2161;Zsolt ösvény 96.;;Gyõr;Tolna;9054;HU;-8345;nanop@msn.com
2162;Attila turistaút 89. 18. ajtó;;Budapest;Pest;9054;HU;-3071;valdez@yahoo.com
2163;Virág körönd 17. 35. ajtó;;Budapest;Pest;9054;HU;-3571;phizntrg@me.com
2164;Péter körönd 724. 05. emelet;;Szombathely;Pest;9054;HU;-3242;meder@live.com
2165;Illés árok 58. 31. ajtó;;Budapest;Pest;9054;HU;-5074;mcrawfor@optonline.net
2166;Mátyás sugárút 3. 51. ajtó;;Budapest;Pest;9054;HU;-2859;joelw@me.com
2167;Zsóka üdülõpart 36.;;Budapest;Pest;9054;HU;-4994;ramollin@verizon.net
2168;Hajdu körönd 8. 78. ajtó;;Budapest;Pest;9054;HU;-4193;frostman@outlook.com
2169;Katona sétány 15. 93. emelet;;Budapest;Pest;9054;HU;-9096;sarahs@yahoo.ca
2170;Vörös sétány 10. 62. ajtó;;Szeged;Csongrád;9054;HU;-4869;jgoerzen@hotmail.com
2171;Szûcs fasor 304.;;Zalaegerszeg;Zala;9054;HU;-9320;lbaxter@me.com
2172;Fanni fasor 85.;;Eger;Heves;9054;HU;-5487;sokol@mac.com
2173;Rácz tere 3. 48. emelet;;Budapest;Pest;9054;HU;-7793;lstaf@aol.com
2174;Virág köz 71. 33. emelet;;Budapest;Pest;9054;HU;-8001;donev@comcast.net
2175;Mihály erdõsor 7. 77. emelet;;Budapest;Pest;9054;HU;-5495;nichoj@verizon.net
2176;Rudolf országút 5.;;Kecskemét;Bács-Kiskun;9054;HU;-8820;dbanarse@msn.com
2177;Balázs játszótér 7.;;Budapest;Pest;9054;HU;-4998;bwcarty@icloud.com
2178;Pataki utca 25. 76. emelet;;Budapest;Pest;9054;HU;-8812;techie@me.com
2179;Marianna udvar 68. 34. ajtó;;Dunaújváros;Fejér;9054;HU;-6663;martyloo@optonline.net
2180;Emõke körút 6.;;Kecskemét;Bács-Kiskun;9054;HU;-6532;dpitts@optonline.net
2181;Dudás rakpart 43. 85. emelet;;Budapest;Pest;9054;HU;-3511;yumpy@gmail.com
2182;Marianna gát 4.;;Budapest;Pest;9054;HU;-4594;ullman@msn.com
2183;Deák tere 2.;;Kemecse;Szabolcs-Szatmár-Bereg;9054;HU;-2945;hahsler@comcast.net
2184;Vass park 03. 59. ajtó;;Kiskunhalas;Bács-Kiskun;9054;HU;-3729;muzzy@sbcglobal.net
2185;Áron gát 986.;;Budapest;Pest;9054;HU;-8400;kannan@live.com
2186;Gulyás tere 1. 96. ajtó;;Csenger;Szabolcs-Szatmár-Bereg;9054;HU;-5539;muadip@icloud.com
2187;Gábor köz 34.;;Rétság;Nógrád;9054;HU;-10291;jaarnial@comcast.net
2188;Gábor híd 475. 01. emelet;;Budapest;Pest;9054;HU;-2875;lamky@gmail.com
2189;Ármin lejáró 86.;;Dunaújváros;Fejér;9054;HU;-10076;budinger@optonline.net
2190;Adél pincesor 57.;;Budapest;Pest;9054;HU;-1678;fwitness@att.net
2191;Fábián ösvény 97.;;Budapest;Pest;9054;HU;-5749;psichel@hotmail.com
2192;Noel útja 158.;;Eger;Heves;9054;HU;-6848;johndo@aol.com
2193;Olivér játszótér 656.;;Budapest;Pest;9054;HU;-8322;subir@mac.com
2194;Veres játszótér 958.;;Budapest;Pest;9054;HU;-2076;mrobshaw@outlook.com
2195;Balog utca 48.;;Budapest;Pest;9054;HU;-5841;nicktrig@outlook.com
2196;Bognár határsor 690.;;Budapest;Pest;9054;HU;-4794;donev@live.com
2197;Illés lejtõ 9.;;Budapest;Pest;9054;HU;-1878;codex@gmail.com
2198;Tóth lakótelep 44. 12. emelet;;Sárospatak;Borsod-Abaúj-Zemplén;9054;HU;-8604;ullman@att.net
2199;Kelemen sétány 95.;;Érd;Pest;9054;HU;-3120;mmccool@msn.com
2200;Anikó határsor 286.;;Debrecen;Hajdú-Bihar;9054;HU;-2682;fmerges@comcast.net
2201;Ramóna rakpart 55.;;Pécs;Baranya;9054;HU;-4482;dmouse@live.com
2202;Kis körtér 732.;;Budapest;Pest;9054;HU;-3896;malvar@comcast.net
2203;Dorián rakpart 49.;;Tatabánya;Komárom-Esztergom;9054;HU;-6811;grinder@att.net
2204;Liliána körönd 6. 23. ajtó;;Budapest;Pest;9054;HU;-8005;chrisj@icloud.com
2205;Péter liget 49.;;Budapest;Pest;9054;HU;-9709;krueger@outlook.com
2206;Szabó körtér 983.;;Budapest;Pest;9054;HU;-3568;jaxweb@msn.com
2207;Orbán udvar 32. 73. emelet;;Budapest;Pest;9054;HU;-8134;luebke@live.com
2208;Pintér rakpart 3. 37. ajtó;;Monor;Pest;9054;HU;-9963;crimsane@icloud.com
2209;Kevin tér 708.;;Budapest;Pest;9054;HU;-6724;lushe@outlook.com
2210;Kiss dûlõsor 317. 74. emelet;;Budapest;Pest;9054;HU;-6824;jmorris@icloud.com
2211;Kíra utca 66.;;Budapest;Pest;9054;HU;-5761;tmccarth@att.net
2212;Biró udvar 86. 20. emelet;;Pécs;Baranya;9054;HU;-5114;forsberg@gmail.com
2213;Liliána fasor 17. 90. emelet;;Szeged;Csongrád;9054;HU;-10747;louise@me.com
2214;Balázs üdülõpart 02.;;Budapest;Pest;9054;HU;-6642;jdhedden@msn.com
2215;Zétény sétány 3.;;Budapest;Pest;9054;HU;-3771;lstein@comcast.net
2216;Mészáros sugárút 60. 53. emelet;;Szeged;Csongrád;9054;HU;-8147;claypool@gmail.com
2217;Erzsébet köz 68.;;Zalaegerszeg;Zala;9054;HU;-6699;fatelk@att.net
2218;Takács határsor 9.;;Budapest;Pest;9054;HU;-9319;michiel@aol.com
2219;Orbán körút 24.;;Pétervására;Heves;9054;HU;-7026;punkis@msn.com
2220;Attila mélyút 5. 02. ajtó;;Budapest;Pest;9054;HU;-2043;engelen@verizon.net
2221;Pál lépcsõ 33. 71. emelet;;Dunaújváros;Fejér;9054;HU;-6409;jshearer@icloud.com
2222;Major dûlõsor 08. 85. ajtó;;Salgótarján;Nógrád;9054;HU;-10467;stevelim@icloud.com
2223;Ramóna gát 05. 60. emelet;;Budapest;Pest;9054;HU;-2006;sacraver@live.com
2224;Noel átjáró 54.;;Nyíregyháza;Szabolcs-Szatmár-Bereg;9054;HU;-4441;rhialto@yahoo.ca
2225;Hunor lejáró 24.;;Budapest;Pest;9054;HU;-4139;frostman@icloud.com
2226;János liget 19. 37. ajtó;;Budapest;Pest;9054;HU;-7658;seurat@outlook.com
2227;Virág fasor 37.;;Budapest;Pest;9054;HU;-2365;tfinniga@yahoo.com
2228;Milán körtér 7.;;Budapest;Pest;9054;HU;-2450;kwilliams@gmail.com
2229;Gál utca 34.;;Budapest;Pest;9054;HU;-3604;floxy@sbcglobal.net
2230;Olívia árok 771. 24. ajtó;;Kecskemét;Bács-Kiskun;9054;HU;-6817;airship@optonline.net
2231;Kristóf játszótér 502. 11. ajtó;;Vác;Pest;9054;HU;-3179;bahwi@me.com
2232;Kozma pincesor 1. 92. emelet;;Kecskemét;Bács-Kiskun;9054;HU;-8692;subir@yahoo.ca
2233;Végh lejáró 19. 20. emelet;;Budapest;Pest;9054;HU;-8159;farber@icloud.com
2234;Kozma átjáró 54. 97. ajtó;;Gyõr;Tolna;9054;HU;-9951;campbell@outlook.com
2235;Gábor sor 538. 17. ajtó;;Szombathely;Pest;9054;HU;-8726;pakaste@gmail.com
2236;Aranka gát 583.;;Budapest;Pest;9054;HU;-2227;mbalazin@hotmail.com
2237;Sándor orom 18. 62. emelet;;Budapest;Pest;9054;HU;-2553;fraterk@icloud.com
2238;Kata út 9.;;Szentgotthárd;Vas;9054;HU;-9360;boftx@yahoo.com
2239;Aranka határút 9. 69. emelet;;Budapest;Pest;9054;HU;-8186;mpiotr@live.com
2240;Adél kert 671.;;Pannonhalma;Gyõr-Moson-Sopron;9054;HU;-5768;weidai@icloud.com
2241;Pásztor turistaút 9. 68. ajtó;;Budapest;Pest;9054;HU;-3885;jonas@sbcglobal.net
2242;Evelin árok 139. 98. ajtó;;Budapest;Pest;9054;HU;-4900;bigmauler@optonline.net
2243;Gulyás lejáró 761.;;Szeged;Csongrád;9054;HU;-7257;stewwy@aol.com
2244;Mátyás udvar 9.;;Szeghalom;Békés;9054;HU;-7310;larry@outlook.com
2245;Balázs sugárút 07. 35. emelet;;Miskolc;Borsod-Abaúj-Zemplén;9054;HU;-8473;crowemojo@icloud.com
2246;Erzsébet tere 30.;;Budapest;Pest;9054;HU;-5332;vsprintf@aol.com
2247;Hunor liget 19. 16. emelet;;Budapest;Pest;9054;HU;-4755;pizza@yahoo.ca
2248;Juhász körönd 2.;;Eger;Heves;9054;HU;-2709;esbeck@gmail.com
2249;Tamás gát 91. 41. emelet;;Kunszentmárton;Veszprém;9054;HU;-6483;wkrebs@optonline.net
2250;Fülöp út 7.;;Tiszaújváros;Borsod-Abaúj-Zemplén;9054;HU;-5670;dexter@msn.com
2251;Bogdán lejáró 16. 23. ajtó;;Budapest;Pest;9054;HU;-1158;padme@yahoo.ca
2252;Barnabás orom 975.;;Paks;Tolna;9054;HU;-4616;kalpol@outlook.com
2253;Orbán gát 696. 21. emelet;;Veszprém;Veszprém;9054;HU;-6452;sbmrjbr@optonline.net
2254;Mihály sor 4. 79. ajtó;;Budapest;Pest;9054;HU;-3339;ehood@hotmail.com
2255;Vince dûlõút 095.;;Szeged;Csongrád;9054;HU;-4404;parents@outlook.com
2256;Budai gát 74.;;Budapest;Pest;9054;HU;-9264;bester@hotmail.com
2257;Vilmos sor 028. 66. ajtó;;Budapest;Pest;9054;HU;-9640;lipeng@hotmail.com
2258;Dobos útja 8. 29. ajtó;;Budapest;Pest;9054;HU;-3196;rnewman@gmail.com
2259;Székely országút 322.;;Hódmezõvásárhely;Csongrád;9054;HU;-6784;ewaters@optonline.net
2260;Gabriella gát 01. 60. emelet;;Budapest;Pest;9054;HU;-2799;aegreene@gmail.com
2261;Nagy határsor 634.;;Szeged;Csongrád;9054;HU;-6604;sokol@mac.com
2262;Zsolt liget 89. 57. emelet;;Budapest;Pest;9054;HU;-5054;ngedmond@live.com
2263;Deák átjáró 7.;;Budapest;Pest;9054;HU;-9059;sagal@icloud.com
2264;Gál fasor 424. 53. ajtó;;Budapest;Pest;9054;HU;-9910;syncnine@mac.com
2265;Gábor híd 222.;;Budapest;Pest;9054;HU;-3728;crandall@mac.com
2266;Benedek lakótelep 502.;;Budapest;Pest;9054;HU;-8777;tbeck@icloud.com
2267;Georgina udvar 501. 78. ajtó;;Budapest;Pest;9054;HU;-8153;lamprecht@verizon.net
2268;Antal orom 854.;;Szeghalom;Békés;9054;HU;-2357;bradl@att.net
2269;Szervác határút 00.;;Budapest;Pest;9054;HU;-5870;natepuri@msn.com
2270;Fábián fasor 45. 85. ajtó;;Paks;Tolna;9054;HU;-9701;cderoove@me.com
2271;Valéria part 306. 19. ajtó;;Budapest;Pest;9054;HU;-5374;mlewan@hotmail.com
2272;Király orom 346.;;Budapest;Pest;9054;HU;-4363;rohitm@icloud.com
2273;Boróka sugárút 171. 96. ajtó;;Kaposvár;Somogy;9054;HU;-4221;rtanter@yahoo.ca
2274;Jakab sétaút 98.;;Gyõr;Tolna;9054;HU;-7232;sequin@aol.com
2275;Kata dûlõút 731.;;Nagykanizsa;Zala;9054;HU;-8455;tlinden@optonline.net
2276;Balla út 57. 88. ajtó;;Balassagyarmat;Nógrád;9054;HU;-8896;panolex@yahoo.ca
2277;Bodnár gát 8. 06. emelet;;Budapest;Pest;9054;HU;-10663;purvis@sbcglobal.net
2278;Attila sétány 84.;;Budapest;Pest;9054;HU;-9308;draper@yahoo.ca
2279;Csonka dûlõsor 9.;;Körmend;Baranya;9054;HU;-8600;rnelson@me.com
2280;Kozma kert 958.;;Budapest;Pest;9054;HU;-5961;russotto@msn.com
2281;Márton udvar 83.;;Kecskemét;Bács-Kiskun;9054;HU;-7481;plover@me.com
2282;Faragó part 65. 76. ajtó;;Budapest;Pest;9054;HU;-6942;ryanvm@yahoo.com
2283;Takács gát 68.;;Paks;Tolna;9054;HU;-5220;amimojo@aol.com
2284;Imre tere 13. 19. ajtó;;Budapest;Pest;9054;HU;-8623;hermes@live.com
2285;Noel köz 963.;;Budapest;Pest;9054;HU;-3248;nwiger@att.net
2286;Veres gát 93.;;Budapest;Pest;9054;HU;-2726;aprakash@verizon.net
2287;Orbán utca 347.;;Sarkad;Békés;9054;HU;-4747;dhrakar@comcast.net
2288;Rudolf sugárút 098.;;Budapest;Pest;9054;HU;-7170;purvis@icloud.com
2289;Ádám árok 0. 30. emelet;;Budapest;Pest;9054;HU;-7003;arebenti@yahoo.ca
2290;Zita körút 48. 36. ajtó;;Budapest;Pest;9054;HU;-9559;mchugh@gmail.com
2291;Aranka árok 41.;;Budapest;Pest;9054;HU;-9523;ramollin@aol.com
2292;Kornél gát 33.;;Budapest;Pest;9054;HU;-5166;jschauma@outlook.com
2293;Szûcs fasor 0. 02. emelet;;Budapest;Pest;9054;HU;-7309;airship@optonline.net
2294;Szücs sugárút 6. 84. emelet;;Szikszó;Borsod-Abaúj-Zemplén;9054;HU;-1836;neonatus@msn.com
2295;Csonka lépcsõ 46.;;Szolnok;Somogy;9054;HU;-1870;jbearp@aol.com
2296;Vörös út 49.;;Budapest;Pest;9054;HU;-2578;fluffy@yahoo.ca
2297;Varga pincesor 81. 59. emelet;;Szekszárd;Tolna;9054;HU;-4934;podmaster@comcast.net
2298;Kozma útja 525.;;Budapest;Pest;9054;HU;-3001;gfxguy@outlook.com
2299;Sándor udvar 8. 55. ajtó;;Hajdúhadház;Hajdú-Bihar;9054;HU;-2013;parkes@icloud.com
2300;Dorián út 6. 56. emelet;;Budapest;Pest;9054;HU;-4856;dbindel@aol.com
2301;Linda határsor 3. 91. ajtó;;Hódmezõvásárhely;Csongrád;9054;HU;-7483;seanq@verizon.net
2302;Csenge körút 70. 03. ajtó;;Budapest;Pest;9054;HU;-2729;clkao@sbcglobal.net
2303;Johanna turistaút 906. 76. emelet;;Budapest;Pest;9054;HU;-7686;frikazoyd@outlook.com
2304;Hunor sor 8. 05. emelet;;Szombathely;Pest;9054;HU;-2225;kuparine@outlook.com
2305;László dûlõút 44. 29. ajtó;;Nagykanizsa;Zala;9054;HU;-1670;sharon@yahoo.com
2306;Lukács fasor 5.;;Kaposvár;Somogy;9054;HU;-2376;ubergeeb@hotmail.com
2307;Izabella mélyút 611.;;Budapest;Pest;9054;HU;-2431;dwsauder@mac.com
2308;Noel lépcsõ 13.;;Jánoshalma;Bács-Kiskun;9054;HU;-7314;squirrel@att.net
2309;Virág sétaút 41.;;Kecskemét;Bács-Kiskun;9054;HU;-7691;wildfire@yahoo.com
2310;Adél sétány 850. 53. ajtó;;Salgótarján;Nógrád;9054;HU;-7803;mschwartz@verizon.net
2311;Vincze sétaút 69.;;Budapest;Pest;9054;HU;-2223;mschwartz@yahoo.ca
2312;Simon körút 3. 07. emelet;;Szolnok;Somogy;9054;HU;-6231;matsn@gmail.com
2313;Varga part 6. 95. emelet;;Veszprém;Veszprém;9054;HU;-5533;torgox@gmail.com
2314;Milán fasor 8. 61. ajtó;;Jánoshalma;Bács-Kiskun;9054;HU;-9071;cgarcia@hotmail.com
2315;Valéria árok 244. 05. emelet;;Budapest;Pest;9054;HU;-5762;eminence@aol.com
2316;Fekete liget 2.;;Budapest;Pest;9054;HU;-8874;terjesa@me.com
2317;Mirella mélyút 368. 15. ajtó;;Szob;Pest;9054;HU;-6529;osaru@icloud.com
2318;Soós tere 50.;;Mórahalom;Bács-Kiskun;9054;HU;-7958;kramulous@hotmail.com
2319;Péter határsor 14. 48. emelet;;Budapest;Pest;9054;HU;-5555;blixem@icloud.com
2320;Gizella útja 021. 32. ajtó;;Budapest;Pest;9054;HU;-4476;mchugh@yahoo.ca
2321;Szabina határút 647.;;Budapest;Pest;9054;HU;-8492;jonadab@gmail.com
2322;Alexa tere 88.;;Budapest;Pest;9054;HU;-6981;gerlo@comcast.net
2323;Hajdu gát 3. 38. emelet;;Bátonyterenye;Nógrád;9054;HU;-7449;jdray@yahoo.ca
2324;Fekete lejáró 69. 43. emelet;;Nyíregyháza;Szabolcs-Szatmár-Bereg;9054;HU;-4567;chinthaka@gmail.com
2325;Péter sugárút 797.;;Kecskemét;Bács-Kiskun;9054;HU;-2294;avalon@verizon.net
2326;Bettina lépcsõ 63.;;Budapest;Pest;9054;HU;-6093;privcan@gmail.com
2327;Sipos park 91.;;Hajdúböszörmény;Hajdú-Bihar;9054;HU;-8203;mthurn@gmail.com
2328;Rácz üdülõpart 44. 90. emelet;;Kiskunfélegyháza;Bács-Kiskun;9054;HU;-6725;monopole@msn.com
2329;Dobos tér 69.;;Miskolc;Borsod-Abaúj-Zemplén;9054;HU;-5244;sinclair@yahoo.com
2330;Péter lakótelep 877. 28. emelet;;Budapest;Pest;9054;HU;-2830;johnbob@outlook.com
2331;Zétény pincesor 652. 54. ajtó;;Hódmezõvásárhely;Csongrád;9054;HU;-5896;irving@att.net
2332;Vince dûlõsor 207.;;Budapest;Pest;9054;HU;-3808;szymansk@optonline.net
2333;Zsolt liget 148. 09. ajtó;;Nagykanizsa;Zala;9054;HU;-5767;dkeeler@gmail.com
2334;Maja mélyút 583. 01. emelet;;Budapest;Pest;9054;HU;-4086;gboss@att.net
2335;Panna lakótelep 693.;;Budapest;Pest;9054;HU;-7947;eurohack@icloud.com
2336;Zoltán rakpart 61.;;Budapest;Pest;9054;HU;-4313;quinn@icloud.com
2337;Végh körtér 6. 12. ajtó;;Budapest;Pest;9054;HU;-4965;mjewell@hotmail.com
2338;Johanna lakótelep 4. 33. ajtó;;Budapest;Pest;9054;HU;-5908;dmouse@yahoo.ca
2339;Barna erdõsor 35.;;Budapest;Pest;9054;HU;-4990;gavollink@icloud.com
2340;Márton lépcsõ 49.;;Budapest;Pest;9054;HU;-3468;daveed@verizon.net
2341;Kincsõ dûlõsor 22.;;Budapest;Pest;9054;HU;-5103;breegster@comcast.net
2342;Mátyás dûlõsor 6. 63. emelet;;Budapest;Pest;9054;HU;-6860;hwestiii@yahoo.ca
2343;Jakab lakótelep 7.;;Tiszavasvári;Szabolcs-Szatmár-Bereg;9054;HU;-2049;shazow@outlook.com
2344;Bognár udvar 688. 72. emelet;;Sárospatak;Borsod-Abaúj-Zemplén;9054;HU;-5430;kempsonc@aol.com
2345;Kovács kert 3.;;Budapest;Pest;9054;HU;-6712;muzzy@icloud.com
2346;Fehér dûlõsor 18. 95. emelet;;Budapest;Pest;9054;HU;-10606;ribet@live.com
2347;Vincze pincesor 50.;;Barcs;Somogy;9054;HU;-2974;frode@live.com
2348;Deák tere 196. 50. ajtó;;Budapest;Pest;9054;HU;-1377;crowemojo@msn.com
2349;Illés liget 93.;;Budapest;Pest;9054;HU;-6196;srour@aol.com
2350;Szandra átjáró 593.;;Kaposvár;Somogy;9054;HU;-4069;dpitts@optonline.net
2351;Biró turistaút 6. 03. emelet;;Pécsvárad;Baranya;9054;HU;-3481;falcao@comcast.net
2352;Gabriella liget 7. 76. emelet;;Kunszentmiklós;Tolna;9054;HU;-6817;moinefou@icloud.com
2353;Váradi mélyút 845.;;Zalaegerszeg;Zala;9054;HU;-8301;podmaster@icloud.com
2354;Horváth sor 99. 60. emelet;;Kecskemét;Bács-Kiskun;9054;HU;-10186;parasite@msn.com
2355;Zoltán pincesor 0.;;Budapest;Pest;9054;HU;-4817;pmint@aol.com
2356;Tamás országút 153.;;Miskolc;Borsod-Abaúj-Zemplén;9054;HU;-6603;bester@msn.com
2357;Halász utca 6. 83. ajtó;;Nyíregyháza;Szabolcs-Szatmár-Bereg;9054;HU;-2965;spadkins@live.com
2358;Albert sétaút 487.;;Budapest;Pest;9054;HU;-6452;manuals@yahoo.ca
2359;Szabó dûlõút 64.;;Budapest;Pest;9054;HU;-5953;frosal@yahoo.com
2360;Flóra lépcsõ 4.;;Cegléd;Pest;9054;HU;-9401;fraser@me.com
2361;Balázs sétaút 25. 30. ajtó;;Érd;Pest;9054;HU;-3764;denton@att.net
2362;Kiss híd 98.;;Debrecen;Hajdú-Bihar;9054;HU;-7664;scarlet@hotmail.com
2363;János átjáró 79. 81. ajtó;;Budapest;Pest;9054;HU;-4260;simone@att.net
2364;Vilmos utca 161.;;Budapest;Pest;9054;HU;-1667;zwood@sbcglobal.net
2365;Novák tere 880.;;Budapest;Pest;9054;HU;-3869;mlewan@aol.com
